Percent Unique Words
0.5418994413407822
0.59375
0.5558375634517766
0.5877862595419847
0.5870445344129555
0.6600985221674877
0.6424050632911392
0.6182965299684543
0.6023622047244095
0.6189024390243902
0.6654135338345865
0.7299270072992701
0.5850340136054422
0.5917721518987342
0.6024590163934426
0.6063218390804598
0.6431226765799256
0.6105769230769231
0.6693877551020408
0.5824915824915825
0.6066481994459834
0.64453125
0.6275071633237822
0.6136363636363636
0.5830903790087464
0.6271186440677966
0.5977011494252874
0.6116207951070336
0.5729442970822282
0.6139896373056994
